team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Hong Kong National Team,Hong Kong,2023,Hong Kong,6,3,3,0,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,0,0,0,60,12,6,6,18,13,5,11,1,2,4,9,-3,45,25,273,90,134,68,1,1,0,2,1,1,3,1,2,2,1,1,40,23,17,1,1,0,52,56,47,108,69,39,46,30,16,62,39,23,0,0,0,5,4,1,4,1,3,1,3,-2,2,1,1,2,2,0,2,0,2,1.33,1.67,1,3,4.33,1.67,2,3.67,0.33,1,0.67,1.33,1.5,1.67,1.33,0.83,1.33,0.33,0.67,0.33,1,6,4,1,1,1,1,3,2,1,1,1,1,3,2,0,0,0,0,0,2,5,5,5,5,0,1,2,2,2,2,0,1,3,3,3,3,100,67,17,17,17,17,100,67,33,33,33,33,100,67,0,0,0,0,0,33,83,83,83,83,0,33,67,67,67,67,0,33,100,100,100,100,5,3,1,2,2,1,3,1,0,83,50,17,67,67,33,100,33,0,17,33,0,59,17,33,0,33,33,33,50,33,67,33,33,33,3,2,1,50,67,33,3,1,2,50,33,67,1,1,0,17,33,0,33,33,33,33,67,0,33,0,67,6.67,7.67,5.67,1,1,0.00,100,83,67,67,33,0,0,0,2.09,2.65,1.53,1.34,1.32,1.36,133,0,2,1,0,2,3,1,0,3,0,2,0,1,1,0,1,0,1,33,33,33,50,33,67,0
Philippines National Team,Philippines,2023,Philippines,8,3,5,0,3,2,1,1,0,1,4,1,3,1.25,2,0.8,0,0,0,18,7,12,-5,19,9,10,5,2,4,8,1,-6,102,54,225,60,68,56,2,1,1,3,2,1,3,0,3,3,1,2,29,20,9,2,2,0,51,53,50,70,45,25,35,20,15,35,25,10,0,0,0,3,2,1,4,1,3,-1,1,-2,2,1,1,4,2,2,2,0,2,1.25,1.67,1,2.38,3,2,0.88,1.67,0.4,1.5,1.33,1.6,0.88,1,0.8,0.38,0.67,0.2,0.5,0.33,0.6,8,5,3,2,1,0,3,2,2,1,1,0,5,3,1,1,0,0,0,3,5,6,7,8,0,1,1,2,2,3,0,2,4,4,5,5,100,63,38,25,13,0,100,67,67,33,33,0,100,60,20,20,0,0,0,37,62,75,87,100,0,33,33,67,67,100,0,40,80,80,100,100,4,2,1,1,1,1,3,1,0,50,25,13,33,33,33,60,20,0,38,67,20,51,25,33,20,38,67,20,38,0,60,38,33,40,5,2,3,63,67,60,6,2,4,75,67,80,1,1,0,13,33,0,25,33,20,50,67,40,25,0,40,4.83,6.67,3.00,2,2,0.00,83,67,33,33,17,17,0,0,1.39,1.98,0.95,1.53,1.51,1.55,50,0,2,0,1,1,0,0,2,1,2,1,1,0,0,3,1,1,3,13,0,20,50,33,60,0
Serbia National Team,Serbia,2023,Serbia,3,1,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,0,0,0,51,5,4,1,9,5,4,3,2,2,2,1,0,54,30,90,68,45,90,0,0,0,2,1,1,1,0,1,1,1,0,12,9,3,3,2,1,53,56,49,18,9,9,5,5,0,13,4,9,22,10,12,1,1,0,1,0,1,0,1,-1,1,1,0,0,0,0,1,0,1,1.5,3,0,3,5,2,1.67,3,1,1.33,2,1,1,1,1,0.5,1,0,0.5,0,1,3,2,2,1,1,0,1,1,1,1,1,0,2,1,1,0,0,0,0,1,1,2,2,3,0,0,0,0,0,1,0,1,1,2,2,2,100,67,67,33,33,0,100,100,100,100,100,0,100,50,50,0,0,0,0,33,33,67,67,100,0,0,0,0,0,100,0,50,50,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,67,100,50,15,0,0,0,67,100,50,33,0,50,33,100,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,0,0,0,50,0,100,6.00,9.00,3.00,1.5,2,1.00,50,50,50,50,50,0,0,0,1.18,1.47,0.89,1.51,1.67,1.35,133,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,33,0,50,0
Scotland National Team,Scotland,2023,Scotland,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,149,2,7,-5,9,4,5,1,1,3,4,-2,-3,90,90,90,26,30,23,0,0,0,2,1,1,0,0,0,1,0,1,2,1,1,5,2,3,44,40,48,13,6,7,5,0,5,8,6,2,28,7,21,1,0,1,5,2,3,-4,-2,-2,0,0,0,0,0,0,2,1,1,0,0,0,4.5,4,5,1,1,1,3.5,3,4,3,2,4,0.5,0,1,2.5,2,3,2,2,2,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,100,100,100,100,50,0,100,100,100,100,0,0,100,100,100,100,100,0,0,0,0,0,50,100,0,0,0,0,100,100,0,0,0,0,0,100,2,2,1,1,1,0,1,1,1,100,100,50,100,100,0,100,100,100,0,0,0,7,0,0,0,100,100,100,0,0,0,50,0,100,0,0,0,0,0,0,1,1,0,50,100,0,1,0,1,50,0,100,0,0,0,0,0,0,100,100,100,1.00,1.00,1.00,2.5,2,3.00,0,0,0,0,0,0,0,0,0.80,0.61,0.99,1.58,1.38,1.77,200,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,1,0,0,0,100,100,100,0
United States Men's National Team,USMNT,2023,USA,7,7,0,0,3,3,0,2,2,0,2,2,0,1.57,1.57,0,0,0,0,16,14,6,8,20,20,0,14,0,6,0,8,0,45,45,0,105,105,0,4,4,0,3,3,0,1,1,0,4,4,0,21,21,0,6,6,0,51,51,0,53,53,0,32,32,0,21,21,0,51,51,0,7,7,0,1,1,0,6,6,0,3,3,0,3,3,0,0,0,0,2,2,0,2.86,2.86,0,2,2,0,0.86,0.86,0,1.33,1.33,0,1.17,1.17,0,0.17,0.17,0,6,6,5,3,0,0,6,6,5,3,0,0,0,0,0,0,0,0,1,1,2,4,7,7,1,1,2,4,7,7,0,0,0,0,0,0,86,86,71,43,0,0,86,86,71,43,0,0,0,0,0,0,0,0,14,14,29,57,100,100,14,14,29,57,100,100,0,0,0,0,0,0,4,2,1,4,2,1,0,0,0,67,33,17,67,33,17,0,0,0,43,43,0,0,57,57,0,43,43,0,14,14,0,57,57,0,5,5,0,83,83,0,2,2,0,33,33,0,1,1,0,17,17,0,50,50,0,50,50,0,0,0,0,4.20,4.20,0.00,1.2,1.2,0.00,60,60,40,40,40,20,0,0,1.31,1.51,0.00,1.00,1.20,0.00,100,2,2,2,1,0,1,0,1,4,0,0,0,1,0,2,1,0,0,29,29,0,29,29,0,0
Jamaica National Team,Jamaica,2023,Jamaica,5,4,1,0,0,0,0,2,1,1,3,3,0,0.4,0.25,1,0,0,0,117,2,5,-3,7,7,0,2,0,5,0,-3,0,225,180,0,90,72,0,2,1,1,2,2,0,3,2,1,1,1,0,18,11,7,3,2,1,50,50,50,34,29,5,10,8,2,24,21,3,13,13,0,1,1,0,2,2,0,-1,-1,0,1,1,0,3,2,1,1,1,0,1.2,1.25,1,1.4,1.75,0,0.4,0.5,0,1,1.25,0,0.6,0.75,0,0.2,0.25,0,0.4,0.5,0,3,2,2,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,2,3,3,5,5,5,1,2,2,4,4,4,1,1,1,1,1,1,60,40,40,0,0,0,75,50,50,0,0,0,0,0,0,0,0,0,40,60,60,100,100,100,25,50,50,100,100,100,100,100,100,100,100,100,2,1,0,2,1,0,0,0,0,40,20,0,50,25,0,0,0,0,0,0,0,0,40,25,100,40,50,0,60,50,100,20,25,0,4,3,1,80,75,100,4,3,1,80,75,100,0,0,0,0,0,0,20,25,0,60,50,100,20,25,0,3.60,2.75,7.00,0.75,0.67,1.00,40,20,20,20,20,20,20,20,0.94,0.98,0.81,1.06,0.98,1.38,60,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,2,0,0,40,25,100,60,75,0,0
Oman National Team,Oman,2023,Oman,4,1,3,0,3,1,2,0,0,0,1,0,1,2.25,3,2,0,0,0,24,6,5,1,11,3,8,2,4,1,4,1,0,60,45,68,72,90,68,2,0,2,1,1,0,1,0,1,1,0,1,4,0,4,0,0,0,40,0,40,4,0,4,2,0,2,2,0,2,9,0,9,2,2,0,2,1,1,0,1,-1,1,1,0,1,0,1,1,0,1,1.33,3,0.5,2.75,3,2.67,1.5,2,1.33,1.25,1,1.33,1.33,3,0.5,0.67,2,0,0.67,1,0.5,4,4,2,1,0,0,1,1,1,0,0,0,3,3,1,1,0,0,0,0,2,3,4,4,0,0,0,1,1,1,0,0,2,2,3,3,100,100,50,25,0,0,100,100,100,0,0,0,100,100,33,33,0,0,0,0,50,75,100,100,0,0,0,100,100,100,0,0,67,67,100,100,2,1,1,1,1,1,1,0,0,67,33,33,100,100,100,50,0,0,75,100,67,27,50,0,67,25,100,0,25,0,33,25,0,33,1,0,1,33,0,50,2,0,2,67,0,100,1,1,0,33,100,0,33,100,0,33,0,50,33,0,50,4.00,0.00,4.00,0,0,0.00,100,100,100,100,100,100,0,0,0.00,0.00,0.59,1.39,0.00,2.39,75,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,25,0,33,0
Lebanon National Team,Lebanon,2023,Lebanon,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,0,0,0,89,5,8,-3,13,5,8,2,3,3,5,-1,-2,72,90,60,45,60,36,0,0,0,3,1,2,1,1,0,0,0,0,3,0,3,5,0,5,50,0,50,16,0,16,8,0,8,8,0,8,14,0,14,2,1,1,4,1,3,-2,0,-2,0,0,0,2,1,1,1,0,1,0.67,1,0.5,3.25,2.5,4,1.25,1,1.5,2,1.5,2.5,2,2,2,0.67,1,0.5,1.33,1,1.5,4,4,3,1,1,0,2,2,1,0,0,0,2,2,2,1,1,0,0,0,1,3,3,4,0,0,1,2,2,2,0,0,0,1,1,2,100,100,75,25,25,0,100,100,50,0,0,0,100,100,100,50,50,0,0,0,25,75,75,100,0,0,50,100,100,100,0,0,0,50,50,100,3,3,0,1,1,0,2,2,0,100,100,0,100,100,0,100,100,0,25,50,0,3,0,0,0,75,50,100,25,50,0,0,0,0,0,0,0,0,0,0,1,0,1,33,0,50,2,1,1,67,100,50,0,0,0,67,100,50,33,0,50,1.50,0.00,1.50,2.5,0,2.50,100,100,50,50,50,50,50,50,0.57,0.00,1.07,0.93,0.00,1.43,100,0,0,1,1,0,0,1,1,1,1,2,1,0,0,0,1,0,1,0,0,0,75,50,100,0
Bhutan National Team,Bhutan,2023,Bhutan,3,0,3,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,0,0,0,78,3,3,0,6,0,6,0,3,0,3,0,0,90,0,90,90,0,90,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,47,0,47,14,0,14,8,0,8,6,0,6,0,0,0,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2,1,0,1,1,0,1,1.5,0,1.5,1,0,1,0.5,0,0.5,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,2,3,3,3,0,0,0,0,0,0,0,1,2,3,3,3,100,67,33,0,0,0,0,0,0,0,0,0,100,67,33,0,0,0,0,33,67,100,100,100,0,0,0,0,0,0,0,33,67,100,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,33,0,33,0,33,0,33,67,0,67,0,0,0,33,0,33,1,0,1,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,50,0,50,50,0,50,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.66,0.00,1.66,0.00,0.00,0.75,67,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,33,0,33,33,0,33,0
Uzbekistan National Team,Uzbekistan,2023,Uzbekistan,7,3,4,0,4,2,2,2,1,1,1,0,1,2,2.33,1.75,0,0,0,8,13,9,4,22,8,14,6,7,2,7,4,0,48,45,51,70,134,51,2,1,1,4,2,2,1,0,1,3,1,2,23,7,16,10,4,6,49,47,50,55,18,37,26,9,17,29,9,20,38,5,33,4,1,3,4,1,3,0,0,0,3,1,2,0,0,0,3,1,2,1.5,1.5,1.5,3.14,2.67,3.5,1.86,2,1.75,1.29,0.67,1.75,1.33,1,1.5,0.67,0.5,0.75,0.67,0.5,0.75,7,6,4,2,2,1,3,2,1,1,1,0,4,4,3,1,1,1,0,1,3,5,5,6,0,1,2,2,2,3,0,0,1,3,3,3,100,86,57,29,29,14,100,67,33,33,33,0,100,100,75,25,25,25,0,14,43,71,71,86,0,33,67,67,67,100,0,0,25,75,75,75,6,1,1,2,0,0,4,1,1,100,17,17,100,0,0,100,25,25,57,67,50,28,29,33,25,57,67,50,14,0,25,43,33,50,2,1,1,33,50,25,3,1,2,50,50,50,1,0,1,17,0,25,50,50,50,0,0,0,50,50,50,3.83,3.50,4.00,2,2,2.00,67,50,17,17,17,0,0,0,1.41,1.32,1.47,1.35,1.33,1.36,114,0,1,1,1,1,0,1,2,2,2,0,1,0,1,0,0,0,4,29,33,25,14,0,25,0
Laos National Team,Laos,2023,Laos,3,1,2,0,1,1,0,0,0,0,2,0,2,1,3,0,0,0,0,107,3,5,-2,8,3,5,2,1,1,4,1,-3,90,45,180,54,90,45,0,0,0,2,1,1,1,0,1,1,1,0,6,0,6,0,0,0,50,0,50,11,0,11,2,0,2,9,0,9,0,0,0,1,1,0,2,1,1,-1,0,-1,0,0,0,1,1,0,1,0,1,0.5,1,0,2.67,3,2.5,1,2,0.5,1.67,1,2,1.5,2,1,0.5,1,0,1,1,1,3,3,2,0,0,0,1,1,1,0,0,0,2,2,1,0,0,0,0,0,1,3,3,3,0,0,0,1,1,1,0,0,1,2,2,2,100,100,67,0,0,0,100,100,100,0,0,0,100,100,50,0,0,0,0,0,33,100,100,100,0,0,0,100,100,100,0,0,50,100,100,100,2,1,0,1,1,0,1,0,0,100,50,0,100,100,0,100,0,0,33,100,0,70,0,0,0,67,100,50,33,0,50,33,100,0,0,0,0,0,0,0,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,50,100,0,50,0,100,6.00,0.00,6.00,0,0,0.00,100,0,0,0,0,0,0,0,0.22,0.00,1.22,0.00,0.00,0.79,100,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,67,0,100,0
Nepal National Team,Nepal,2023,Nepal,6,3,3,0,2,2,0,2,1,1,2,0,2,1.33,2.33,0.33,0,0,0,32,5,4,1,9,7,2,5,0,2,2,3,-2,108,54,0,134,134,134,2,1,1,2,2,0,3,0,3,1,1,0,7,1,6,0,0,0,50,50,49,26,6,20,14,3,11,12,3,9,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,0,0,1.5,3,1,1.5,2.33,0.67,0.83,1.67,0,0.67,0.67,0.67,0.25,1,0,0.25,1,0,0,0,0,5,3,1,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,1,3,5,6,6,6,0,0,2,3,3,3,1,3,3,3,3,3,83,50,17,0,0,0,100,100,33,0,0,0,67,0,0,0,0,0,17,50,83,100,100,100,0,0,67,100,100,100,33,100,100,100,100,100,1,0,0,1,0,0,0,0,0,25,0,0,100,0,0,0,0,0,33,67,0,0,33,33,33,33,67,0,50,0,100,17,33,0,4,1,3,100,100,100,3,0,3,75,0,100,0,0,0,0,0,0,25,100,0,75,0,100,0,0,0,1.75,1.00,2.00,0,0,0.00,100,50,0,0,0,0,0,0,1.03,0.79,1.10,1.39,1.22,1.45,50,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,33,33,33,33,0,67,0
Saudi Arabia National Team,Saudi Arabia,2023,Saudi Arabia,6,6,0,0,0,0,0,1,1,0,5,5,0,0.17,0.17,0,0,0,0,139,6,13,-7,19,19,0,6,0,13,0,-7,0,90,90,0,41,41,0,0,0,0,5,5,0,1,1,0,1,1,0,24,24,0,10,10,0,61,61,0,49,49,0,26,26,0,23,23,0,78,78,0,1,1,0,8,8,0,-7,-7,0,0,0,0,2,2,0,4,4,0,0.33,0.33,0,3.17,3.17,0,1,1,0,2.17,2.17,0,1.5,1.5,0,0.17,0.17,0,1.33,1.33,0,6,5,5,3,0,0,6,5,5,3,0,0,0,0,0,0,0,0,0,1,1,3,6,6,0,1,1,3,6,6,0,0,0,0,0,0,100,83,83,50,0,0,100,83,83,50,0,0,0,0,0,0,0,0,0,17,17,50,100,100,0,17,17,50,100,100,0,0,0,0,0,0,5,4,0,5,4,0,0,0,0,83,67,0,83,67,0,0,0,0,0,0,0,0,0,0,0,83,83,0,17,17,0,17,17,0,1,1,0,17,17,0,5,5,0,83,83,0,1,1,0,17,17,0,0,0,0,33,33,0,67,67,0,4.00,4.00,0.00,1.67,1.67,0.00,50,50,33,17,17,17,17,17,0.97,1.14,0.00,1.23,1.40,0.00,100,0,0,0,0,1,2,1,1,1,0,3,1,3,1,0,1,2,2,17,17,0,83,83,0,0
Chile National Team,Chile,2023,Chile,4,3,1,0,3,3,0,1,0,1,0,0,0,2.5,3,1,0,0,0,21,11,2,9,13,13,0,11,0,2,0,9,0,33,25,0,180,134,0,3,2,1,1,1,0,1,0,1,3,3,0,18,12,6,7,4,3,66,67,65,50,39,11,29,22,7,21,17,4,44,22,22,7,7,0,2,2,0,5,5,0,2,2,0,1,0,1,1,1,0,1.75,2,1,3.25,4.33,0,2.75,3.67,0,0.5,0.67,0,2.25,3,0,1.75,2.33,0,0.5,0.67,0,3,3,3,2,2,0,3,3,3,2,2,0,0,0,0,0,0,0,1,1,1,2,2,4,0,0,0,1,1,3,1,1,1,1,1,1,75,75,75,50,50,0,100,100,100,67,67,0,0,0,0,0,0,0,25,25,25,50,50,100,0,0,0,33,33,100,100,100,100,100,100,100,3,3,2,3,3,2,0,0,0,75,75,50,100,100,67,0,0,0,75,100,0,-1,75,67,100,25,33,0,25,0,100,75,100,0,3,2,1,75,67,100,1,0,1,25,0,100,1,1,0,25,33,0,50,67,0,25,0,100,25,33,0,4.50,4.00,6.00,1.75,1.33,3.00,25,25,0,0,0,0,0,0,1.58,1.62,1.48,0.60,0.57,0.69,75,0,3,3,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,25,0,100,0,0,0,0
Paraguay National Team,Paraguay,2023,Paraguay,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,94,4,3,1,7,2,5,2,2,0,3,2,-1,45,45,45,60,0,30,1,1,0,1,0,1,0,0,0,1,1,0,8,7,1,7,1,6,50,50,50,23,17,6,11,6,5,12,11,1,0,0,0,2,0,2,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,2,1,3,3.5,2,5,2,2,2,1.5,0,3,1.5,0,3,1,0,2,0.5,0,1,2,2,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,100,100,50,50,50,0,100,100,0,0,0,0,100,100,100,100,100,0,0,0,50,50,50,100,0,0,100,100,100,100,0,0,0,0,0,100,1,1,1,0,0,0,1,1,1,50,50,50,0,0,0,100,100,100,50,100,0,50,50,100,0,50,0,100,0,0,0,50,100,0,1,1,0,50,100,0,1,1,0,50,100,0,1,0,1,50,0,100,50,0,100,50,100,0,0,0,0,4.00,7.00,1.00,3.5,1,6.00,50,50,50,0,0,0,0,0,1.52,2.28,0.75,0.66,1.05,0.27,50,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,50,0,100,0
Argentina National Team,Argentina,2023,Argentina,4,3,1,0,4,3,1,0,0,0,0,0,0,3,3,3,0,0,0,9,13,0,13,13,11,2,11,2,0,0,11,2,28,25,45,0,0,0,4,3,1,0,0,0,0,0,0,4,3,1,35,23,12,2,1,1,63,60,74,69,53,16,42,34,8,27,19,8,41,27,14,7,6,1,0,0,0,7,6,1,3,2,1,1,1,0,0,0,0,2.5,2.33,3,3.25,3.67,2,3.25,3.67,2,0,0,0,1.75,2,1,1.75,2,1,0,0,0,4,4,1,1,1,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0,3,3,3,3,0,0,2,2,2,2,0,0,1,1,1,1,100,100,25,25,25,25,100,100,33,33,33,33,100,100,0,0,0,0,0,0,75,75,75,75,0,0,67,67,67,67,0,0,100,100,100,100,3,1,1,2,1,1,1,0,0,75,25,25,67,33,33,100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,4,3,1,100,100,100,1,1,0,25,33,0,0,0,0,0,0,0,75,67,100,25,33,0,0,0,0,8.75,7.67,12.00,0.5,0.33,1.00,75,75,75,75,75,50,50,50,2.31,2.37,2.13,0.59,0.55,0.69,125,1,1,1,4,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Ecuador National Team,Ecuador,2023,Ecuador,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,0,0,0,28,7,5,2,12,5,7,4,3,1,4,3,-1,51,45,60,72,180,45,1,1,0,3,1,2,0,0,0,2,2,0,17,9,8,5,2,3,61,66,56,54,31,23,33,16,17,21,15,6,32,5,27,2,1,1,3,0,3,-1,1,-2,1,1,0,1,1,0,2,0,2,1,2,0,3,2.5,3.5,1.75,2,1.5,1.25,0.5,2,1.25,0.5,2,0.5,0.5,0.5,0.75,0,1.5,4,3,3,2,0,0,2,1,1,1,0,0,2,2,2,1,0,0,0,1,1,2,4,4,0,1,1,1,2,2,0,0,0,1,2,2,100,75,75,50,0,0,100,50,50,50,0,0,100,100,100,50,0,0,0,25,25,50,100,100,0,50,50,50,100,100,0,0,0,50,100,100,3,1,1,1,0,0,2,1,1,75,25,25,50,0,0,100,50,50,75,100,50,37,25,50,0,75,50,100,0,0,0,50,100,0,2,2,0,50,100,0,2,1,1,50,50,50,1,0,1,25,0,50,25,50,0,25,50,0,50,0,100,4.25,4.50,4.00,1.67,2,1.50,25,25,0,0,0,0,0,0,1.85,2.01,1.70,0.82,0.56,1.08,50,0,1,1,0,0,2,2,0,1,0,2,0,1,0,0,1,0,1,0,0,0,25,0,50,0
